k,n,id,orders,generator,P,P_coe,E,E_coe,H,H_coe,Element,gen_coe,hyouji,orders2
13,5,1,2,ν5η8μ9,"(10.4), \ \Delta(ν_5η_8μ_9)=η_2ν'η_6μ_7",1 0 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,4 2 12,0 1 0 0 0 0 0 0 0 0 0 0,ν5η8μ9,2
13,6,0,2,ν6σ9ν16,,,,1 0 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,4 9 4,1 0 0 0 0 0 0 0 0 0 0 0,ν6σ9ν16,2
13,7,0,2,ν7σ10ν17,,0 0 0 0 0 0 0 0 0 0 0 0,,0 1 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,4 9 4,1 0 0 0 0 0 0 0 0 0 0 0,ν7σ10ν17,2
13,8,0,2,σ8ν15^2,,,,1 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,9 4 4,1 0 0 0 0 0 0 0 0 0 0 0,σ8ν15^2,2
13,8,1,2,ν8σ11ν18,,,,0 0 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,4 9 4,0 1 0 0 0 0 0 0 0 0 0 0,ν8σ11ν18,2
13,9,0,2,σ9ν16^2,"p140, \ \Delta(σ_9ν_{16}^2)=ν_{4}^2σ_{10}ν_{17}",1 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,9 4 4,1 0 0 0 0 0 0 0 0 0 0 0,σ9ν16^2,2
13,10,0,2,σ10ν17^2,,,,0 1 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,9 4 4,1 0 0 0 0 0 0 0 0 0 0 0,σ10ν17^2,2
13,11,0,2,θ'η23,"p145, \ \Delta(θ'η_{23})=0",0 0 0 0 0 0 0 0 0 0 0 0,,0 1 0 0 0 0 0 0 0 0 0 0,"Lem7.5, \ H(θ')=η_{21}^2",4 0 0 0 0 0 0 0 0 0 0 0,20 2,1 0 0 0 0 0 0 0 0 0 0 0,θ'η23,2
13,11,1,2,σ11ν18^2,"p145, \ \Delta(σ_{11}ν_{18}^2)=2ν_5κ_8",2 0 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,9 4 4,0 1 0 0 0 0 0 0 0 0 0 0,σ11ν18^2,2
13,12,0,2,θη24,,,,1 0 0 0 0 0 0 0 0 0 0 0,"Lem7.5, \ H(θ)=η_{23}",1 0 0 0 0 0 0 0 0 0 0 0,21 2,1 0 0 0 0 0 0 0 0 0 0 0,θη24,2
13,12,1,2,E θ'η24,,,,0 0 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,20 2,0 1 0 0 0 0 0 0 0 0 0 0,E θ'η24,2
13,13,0,2,E θη25,,1 0 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,21 2,1 0 0 0 0 0 0 0 0 0 0 0,E θη25,2
13,14,0,inf,\Delta(ι29),,,,0 0 0 0 0 0 0 0 0 0 0 0,"Prop2.7, \ H(\Delta(ι_{29}))=\pm 2ι_{27}",2 0 0 0 0 0 0 0 0 0 0 0,22,1 0 0 0 0 0 0 0 0 0 0 0,\Delta(ι29),inf
13,15,0,0,0,,,,0 0 0 0 0 0 0 0 0 0 0 0,,,0,0 0 0 0 0 0 0 0 0 0 0 0,,0
13,,,,,,,,,,,,,,
14,2,0,2,η2ν'η6μ7,,,,0 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,2 3 2 12,1 0 0 0 0 0 0 0 0 0 0 0,η2ν'η6μ7,2
14,3,0,2,ε3ν11^2,,,,1 0 0 0 0 0 0 0 0 0 0 0,"Lem6.1, \ H(ε_3)=ν_{5}^2",1 0 0 0 0 0 0 0 0 0 0 0,10 4 4,1 0 0 0 0 0 0 0 0 0 0 0,ε3ν11^2,2
14,4,0,2,ε4ν12^2,,,"(7.13), \ \Delta(\bar{\nu}_9)=ε_4ν_{12}",0 0 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,10 4 4,1 0 0 0 0 0 0 0 0 0 0 0,ε4ν12^2,2
14,4,1,8,ν4ζ7,,,,1 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,4 16,0 1 0 0 0 0 0 0 0 0 0 0,ν4ζ7,8
14,4,2,2,ν4\bar{\nu}7ν15,,,,0 1 0 0 0 0 0 0 0 0 0 0,,0 1 0 0 0 0 0 0 0 0 0 0,4 11 4,0 0 1 0 0 0 0 0 0 0 0 0,ν4\bar{\nu}7ν15,2
14,5,0,2,ν5ζ8,"p43, \ (can \ prove) \ \Delta(ν_5 \zeta_8)=η_2ν'ζ_6=0 ",0 0 0 0 0 0 0 0 0 0 0 0,"(10.7), \ ν_6ζ_9=2σ''σ_{13}",2 0 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,4 16,1 0 0 0 0 0 0 0 0 0 0 0,ν5ζ8,2
14,5,1,2,ν5\bar{\nu}8ν16,"p43 \ (7.12), \ \Delta(ν_5\bar{\nu}_8ν_{16})=η_2ν'\bar{\nu}_6ν_{14}=η_2ε_3ν_{11}^2",1 0 0 0 0 0 0 0 0 0 0 0,"p100, \ \Delta(σ_{11}ν_{18})=ν_5\bar{\nu}_8ν_{16}",0 0 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,4 11 4,0 1 0 0 0 0 0 0 0 0 0 0,ν5\bar{\nu}8ν16,2
14,6,0,4,σ''σ13,,,"Lem5.14, \ E σ''=2σ'",2 0 0 0 0 0 0 0 0 0 0 0,"p100, \ H(σ''σ_{13})=ν_{11}^3+η_{11}ε_{12}",1 0 1 0 0 0 0 0 0 0 0 0,7 9,1 0 0 0 0 0 0 0 0 0 0 0,σ''σ13,4
14,6,1,2,\bar{\nu}6ν14^2,,,"Lem10.1, \ 2κ_7\equiv \bar{\nu}_7ν_{15}^2 \mod ν_7ζ_{10}",0 2 0 0 0 0 0 0 0 0 0 0,"p100, \ H(\bar{\nu}_6ν_{14}^2)=ν_{11}^3",1 0 0 0 0 0 0 0 0 0 0 0,11 4 4,0 1 0 0 0 0 0 0 0 0 0 0,\bar{\nu}6ν14^2,2
14,7,0,8,σ'σ14,,0 0 0 0 0 0 0 0 0 0 0 0,,0 1 0 0 0 0 0 0 0 0 0 0,"Lem5.14, \ H(σ')=η_{13}",1 1 0 0 0 0 0 0 0 0 0 0,8 9,1 0 0 0 0 0 0 0 0 0 0 0,σ'σ14,8
14,7,1,4,κ7,,0 0 0 0 0 0 0 0 0 0 0 0,,0 0 1 0 0 0 0 0 0 0 0 0,"Unknown, \ \bar{\nu}_{13} \ or \ ε_{13}",,23,0 1 0 0 0 0 0 0 0 0 0 0,κ7,4
14,8,0,16,σ8^2,,,,1 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,9 9,1 0 0 0 0 0 0 0 0 0 0 0,σ8^2,16
14,8,1,8,E σ'σ15,,,"(5.16), \ \Delta(ι_{17})=\pm (2σ_8-E σ')",2 0 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,8 9,0 1 0 0 0 0 0 0 0 0 0 0,E σ'σ15,8
14,8,2,4,κ8,,,,0 1 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,23,0 0 1 0 0 0 0 0 0 0 0 0,κ8,4
14,9,0,16,σ9^2,"p144, \ \Delta(σ_{9}^2)=x(ν_4σ'σ_{14})\pm E ε'σ_{14}",1 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,9 9,1 0 0 0 0 0 0 0 0 0 0 0,σ9^2,16
14,9,1,4,κ9,"p144, \ \Delta(κ_9)=\pm (2(ν_4κ_7)-E \bar{\varepsilon}')",0 2 -1 0 0 0 0 0 0 0 0 0,,0 1 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,23,0 1 0 0 0 0 0 0 0 0 0 0,κ9,4
14,10,0,16,σ10^2,,,,1 0 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,9 9,1 0 0 0 0 0 0 0 0 0 0 0,σ10^2,16
14,10,1,2,κ10,,,,0 1 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,23,0 1 0 0 0 0 0 0 0 0 0 0,κ10,2
14,11,0,16,σ11^2,"p148, \ \Delta(σ_{11}^2)=0",0 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,9 9,1 0 0 0 0 0 0 0 0 0 0 0,σ11^2,16
14,11,1,2,κ11,\Delta(κ_{11})=ν_5\bar{\varepsilon}_8,0 1 0 0 0 0 0 0 0 0 0 0,,0 1 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,23,0 1 0 0 0 0 0 0 0 0 0 0,κ11,2
14,12,0,16,σ12^2,,,,1 0 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,9 9,1 0 0 0 0 0 0 0 0 0 0 0,σ12^2,16
14,12,1,2,κ12,,,,0 1 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,23,0 1 0 0 0 0 0 0 0 0 0 0,κ12,2
14,12,2,4,\Delta(ν25),,,,0 0 0 0 0 0 0 0 0 0 0 0,"Prop2.7, \ H(\Delta(ι_{25}))=\pm 2ι_{23}",2 0 0 0 0 0 0 0 0 0 0 0,24,0 0 1 0 0 0 0 0 0 0 0 0,\Delta(ν25),4
14,13,0,16,σ13^2,"[O] Prop6.4(4), \ \Delta({\sigma_{13}^{2}})=2x{\bar{\sigma}_{6}} \ (x:odd)",0 2 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,9 9,1 0 0 0 0 0 0 0 0 0 0 0,σ13^2,16
14,13,1,2,κ13,"(12.16), \ \Delta(κ_{13}+4xσ_{13}^2)=0",0 8 0 0 0 0 0 0 0 0 0 0,,0 1 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,23,0 1 0 0 0 0 0 0 0 0 0 0,κ13,2
14,14,0,8,σ14^2,,,,1 0 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,9 9,1 0 0 0 0 0 0 0 0 0 0 0,σ14^2,8
14,14,1,2,κ14,,,,0 1 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,23,0 1 0 0 0 0 0 0 0 0 0 0,κ14,2
14,15,0,4,σ15^2,,0 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,9 9,1 0 0 0 0 0 0 0 0 0 0 0,σ15^2,4
14,15,1,2,κ15,,0 0 0 0 0 0 0 0 0 0 0 0,,0 1 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,23,0 1 0 0 0 0 0 0 0 0 0 0,κ15,2
14,16,0,2,σ16^2,,,,1 0 0 0 0 0 0 0 0 0 0 0,,,9 9,1 0 0 0 0 0 0 0 0 0 0 0,σ16^2,2
14,16,1,2,κ16,,,,0 1 0 0 0 0 0 0 0 0 0 0,,,23,0 1 0 0 0 0 0 0 0 0 0 0,κ16,2
14,17,0,2,σ17^2,"[M] p306, \ \Delta(σ_{17}^2)=\pm 2σ_{8}^3",0 0 2 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,9 9,1 0 0 0 0 0 0 0 0 0 0 0,σ17^2,2
14,17,1,2,κ17,"[M] p306, \ \Delta(κ_{17})=E σ'κ_{15}",0 1 0 0 0 0 0 0 0 0 0 0,,0 1 0 0 0 0 0 0 0 0 0 0,,,23,0 1 0 0 0 0 0 0 0 0 0 0,κ17,2
14,19,0,2,σ19^2,"[M] p317, \ \Delta(σ_{19}^2)=0",0 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,9 9,1 0 0 0 0 0 0 0 0 0 0 0,σ19^2,2
14,19,1,2,κ19,"[M] (8.4), \ \Delta(κ_{19})=σ_9\bar{\varepsilon}_{16}",0 0 0 1 0 0 0 0 0 0 0 0,,0 1 0 0 0 0 0 0 0 0 0 0,,,23,0 1 0 0 0 0 0 0 0 0 0 0,κ19,2
14,21,0,2,σ21^2,"[MMO] (4.27), \ \Delta({\sigma_{21}^{2}})=2{\psi_{10}}",0 0 0 0 2 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,9 9,1 0 0 0 0 0 0 0 0 0 0 0,σ21^2,2
14,21,1,2,κ21,"[MMO] p23, \ \Delta(κ_{21})=-ν_{10}\bar{\kappa}_{13}+\bar{\kappa}_{10}ν_{30}",0 -1 0 1 0 0 0 0 0 0 0 0,,0 1 0 0 0 0 0 0 0 0 0 0,,,23,0 1 0 0 0 0 0 0 0 0 0 0,κ21,2
14,23,0,2,σ23^2,,0 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,9 9,1 0 0 0 0 0 0 0 0 0 0 0,σ23^2,2
14,23,1,2,κ23,"[MMO] p35, \ \Delta({\kappa_{23}})=2{\widetilde{\varepsilon}_{11}}",0 0 0 2 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,23,0 1 0 0 0 0 0 0 0 0 0 0,κ23,2
14,25,0,2,σ25^2,"[O] Prop6.3(8), \ \Delta(\sigma_{25}^2)=\sigma_{12}\xi_{19}+\sigma_{12}\nu^{*}_{19}, \ [O] Prop3.5(3), \ σ_{12}ξ_{19}=2(ξ_{12}σ_{30})",2 0 1 0 0 0 0 0 0 0 0 0 ,,1 0 0 0 0 0 0 0 0 0 0 0,,,9 9,1 0 0 0 0 0 0 0 0 0 0 0,σ25^2,2
14,25,1,2,κ25,"[O] Prop4.3(1), \ \Delta(κ_{25})=E K_{1}",0 1 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,23,0 1 0 0 0 0 0 0 0 0 0 0,κ25,2
14,27,0,2,σ27^2,"[O] Prop6.4(10), \ \Delta({\sigma_{27}^{2}})={\sigma_{13}}{\bar{\sigma}_{20}}",0 0 1 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,9 9,1 0 0 0 0 0 0 0 0 0 0 0,σ27^2,2
14,27,1,2,κ27,"[O] Prop6.4(10), \ \Delta({\kappa_{27}})={EA_{1}}{\kappa_{25}}",0 1 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,23,0 1 0 0 0 0 0 0 0 0 0 0,κ27,2
14,29,0,2,σ29^2,"[O] Prop3.1(3), \ E^2 A_{1}^{II} \in \{ \Delta(\sigma_{45}^2) \}",1 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,9 9,1 0 0 0 0 0 0 0 0 0 0 0,σ29^2,2
14,29,1,2,κ29,"[O2] Prop4.4(10), \ \Delta({\kappa_{29}})={\sigma_{14}}{\bar{\kappa}_{21}}-\bar{\kappa}_{14}\sigma_{34}",0 1 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,23,0 1 0 0 0 0 0 0 0 0 0 0,κ29,2
14,31,0,2,σ31^2,"[O2] Prop4.5(11), \ \Delta({\sigma_{31}^{2}})=0",0 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,9 9,1 0 0 0 0 0 0 0 0 0 0 0,σ31^2,2
14,31,1,2,κ31,"[O2] Prop4.5(11), \ \Delta({\kappa_{31}})=0",0 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,23,0 1 0 0 0 0 0 0 0 0 0 0,κ31,2
14,33,0,2,σ33^2,"[O3] Prop4.5(9), \ \Delta({\sigma_{33}^{2}})={\sigma_{16}}{\sigma^{*}_{23}}",0 0 0 1 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,9 9,1 0 0 0 0 0 0 0 0 0 0 0,σ33^2,2
14,33,1,2,κ33,"[O3] Prop3.5(1), \ \Delta({\kappa_{33}})={EL_{1}}",0 0 1 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,23,0 1 0 0 0 0 0 0 0 0 0 0,κ33,2
14,35,0,2,σ35^2,"[O3] Prop4.6(12), \ \Delta({\sigma_{35}^{2}})={\psi_{17}}{\sigma_{40}}",0 0 1 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,9 9,1 0 0 0 0 0 0 0 0 0 0 0,σ35^2,2
14,35,1,2,κ35,"[O3] Prop4.6(12), \ \Delta({\kappa_{35}})={EB_{1}}{\kappa_{33}}",0 1 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,23,0 1 0 0 0 0 0 0 0 0 0 0,κ35,2
14,37,0,2,σ37^2,"[O3] p149, \ \Delta({\sigma_{37}^{2}})={ E ^{2}B_{1}^{II}}",1 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,9 9,1 0 0 0 0 0 0 0 0 0 0 0,σ37^2,2
14,37,1,2,κ37,"[O3] p149, \ \Delta({\kappa_{37}})\equiv{E^{3}\kappa^{*}{'}} \mod other",0 1 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,23,0 1 0 0 0 0 0 0 0 0 0 0,κ37,2
14,,2,,,,,,,,,,,,
15,2,0,2,η2ε3ν11^2,,,"p104, \ E (η_2ε_3ν_{11}^2)=0",0 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,2 10 4 4,1 0 0 0 0 0 0 0 0 0 0 0,η2ε3ν11^2,2
15,3,0,2,\bar{\varepsilon}3,,,,1 0 0 0 0 0 0 0 0 0 0 0,"Lem10.2, \ H(\bar{\varepsilon}_3)=ν_5σ_8ν_{15}  \mod ν_5η_8μ_9",1 0 0 0 0 0 0 0 0 0 0 0,25,1 0 0 0 0 0 0 0 0 0 0 0,\bar{\varepsilon}3,2
15,4,0,2,\bar{\varepsilon}4,,,,0 1 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,25,1 0 0 0 0 0 0 0 0 0 0 0,\bar{\varepsilon}4,2
15,5,0,2,ρ^{IV},"Lem12.2, \ ρ^{IV}=H(\bar{\mu}_3)",0 0 0 0 0 0 0 0 0 0 0 0,"(10.15), \ E ρ^{IV}=2ρ'''",2 0 0 0 0 0 0 0 0 0 0 0,"(10.12), \ H(ρ^{IV})=4ζ_9",4 0 0 0 0 0 0 0 0 0 0 0,26,1 0 0 0 0 0 0 0 0 0 0 0,ρ^{IV},2
15,5,1,2,\bar{\varepsilon}5,"Lem5.2, \ \Delta(\bar{\varepsilon}_5)=0",0 0 0 0 0 0 0 0 0 0 0 0,,0 1 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,25,0 1 0 0 0 0 0 0 0 0 0 0,\bar{\varepsilon}5,2
15,6,0,4,ρ''',,,"(10.16), \ E ρ'''=2ρ''",2 0 0 0 0 0 0 0 0 0 0 0,"(10.12), \ H(ρ''')=η_{11}μ_{12}",0 1 0 0 0 0 0 0 0 0 0 0,27,1 0 0 0 0 0 0 0 0 0 0 0,ρ''',4
15,6,1,2,\bar{\varepsilon}6,,,,0 0 0 1 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,25,0 1 0 0 0 0 0 0 0 0 0 0,\bar{\varepsilon}6,2
15,7,0,8,ρ'',,0 0 0 0 0 0 0 0 0 0 0 0,,0 0 1 0 0 0 0 0 0 0 0 0,H(ρ'')\equiv μ_{13} \mod \{ν_{13}^3 \}+ \{η_{13}ε_{14} \},0 1 0 0 0 0 0 0 0 0 0 0,28,1 0 0 0 0 0 0 0 0 0 0 0,ρ'',8
15,7,1,2,σ'\bar{\nu}14,,0 0 0 0 0 0 0 0 0 0 0 0,,0 0 0 1 0 0 0 0 0 0 0 0,"p106, \ H(σ' \bar{\nu}_{14})=ν_{13}^3",1 0 0 0 0 0 0 0 0 0 0 0,8 11,0 1 0 0 0 0 0 0 0 0 0 0,σ'\bar{\nu}14,2
15,7,2,2,σ'ε14,,0 0 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 1 0 0 0 0 0 0 0,"p106, \ H(σ'ε_{14})=η_{13}ε_{14}",0 0 1 0 0 0 0 0 0 0 0 0,8 10,0 0 1 0 0 0 0 0 0 0 0 0,σ'ε14,2
15,7,3,2,\bar{\varepsilon}7,,0 0 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 1 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,25,0 0 0 1 0 0 0 0 0 0 0 0,\bar{\varepsilon}7,2
15,8,0,2,σ8\bar{\nu}15,,,,0 1 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,9 11,1 0 0 0 0 0 0 0 0 0 0 0,σ8\bar{\nu}15,2
15,8,1,2,σ8ε15,,,,0 0 1 0 0 0 0 0 0 0 0 0,,0 1 0 0 0 0 0 0 0 0 0 0,9 10,0 1 0 0 0 0 0 0 0 0 0 0,σ8ε15,2
15,8,2,8,E ρ'',,,"Lem10.6, \ E ^2ρ''\equiv 2ρ' \mod\{σ_9\bar{\nu}_{16}\}+\{σ_9ε_{16}\}",2 0 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,28,0 0 1 0 0 0 0 0 0 0 0 0,E ρ'',8
15,8,3,2,E σ'\bar{\nu}15,,,"Lem5.14, \ E ^2σ'=2σ_9",0 0 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,8 11,0 0 0 1 0 0 0 0 0 0 0 0,E σ'\bar{\nu}15,2
15,8,4,2,E σ'ε15,,,"Lem5.14, \ E ^2σ'=2σ_9",0 0 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,8 10,0 0 0 0 1 0 0 0 0 0 0 0,E σ'ε15,2
15,8,5,2,\bar{\varepsilon}8,,,,0 0 0 1 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,25,0 0 0 0 0 1 0 0 0 0 0 0,\bar{\varepsilon}8,2
15,9,0,16,ρ',"p147, \ \Delta(ρ')=x ν_{4}ρ''+ \ some",1 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,"(10.12), \ H(ρ')=8σ_{17}",8 0 0 0 0 0 0 0 0 0 0 0,29,1 0 0 0 0 0 0 0 0 0 0 0,ρ',16
15,9,1,2,σ9\bar{\nu}16,"p147, \Delta(σ_9\bar{\nu}_{16})=ν_4σ'\bar{\nu}_{14}+E (ε'\bar{\nu}_{13})",0 1 0 0 0 0 0 0 0 0 0 0,,0 1 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,9 11,0 1 0 0 0 0 0 0 0 0 0 0,σ9\bar{\nu}16,2
15,9,2,2,σ9ε16,"p147, \ \Delta(σ_9ε_{16})=ν_4σ'ε_{14}+E (ε'ε_{13})",0 0 1 0 0 0 0 0 0 0 0 0,"(10.18), \ σ_{10}\bar{\nu}_{17}=σ_{10}ε_{17}",0 1 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,9 10,0 0 1 0 0 0 0 0 0 0 0 0,σ9ε16,2
15,9,3,2,\bar{\varepsilon}9,"(5.8), \ \Delta(\bar{\varepsilon}_9)=E ν'\bar{\varepsilon}_7",0 0 0 0 0 1 0 0 0 0 0 0,,0 0 1 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,25,0 0 0 1 0 0 0 0 0 0 0 0,\bar{\varepsilon}9,2
15,10,0,16,E ρ',,,,1 0 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,29,1 0 0 0 0 0 0 0 0 0 0 0,E ρ',16
15,10,1,2,σ10\bar{\nu}17,,,"(10.18), \ E (σ_{10}\bar{\nu}_{17})=0",0 0 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,9 11,0 1 0 0 0 0 0 0 0 0 0 0,σ10\bar{\nu}17,2
15,10,2,2,\bar{\varepsilon}10,,,,0 1 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,25,0 0 1 0 0 0 0 0 0 0 0 0,\bar{\varepsilon}10,2
15,11,0,16,E ^2ρ',"(12.15), \ \Delta(E ^2ρ')=0",0 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,29,1 0 0 0 0 0 0 0 0 0 0 0,E ^2ρ',16
15,11,1,2,\bar{\varepsilon}11,"(12.15), \ \Delta(\bar{\varepsilon}_{11})=0",0 0 0 0 0 0 0 0 0 0 0 0,,0 1 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,25,0 1 0 0 0 0 0 0 0 0 0 0,\bar{\varepsilon}11,2
15,12,0,16,E ^3ρ',,,"Lem10.9, \ 2ρ_{13}=E ^4ρ'",2 0 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,29,1 0 0 0 0 0 0 0 0 0 0 0,E ^3ρ',16
15,12,1,2,\bar{\varepsilon}12,,,,0 1 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,25,0 1 0 0 0 0 0 0 0 0 0 0,\bar{\varepsilon}12,2
15,13,0,32,ρ13,\Delta(ρ_{13})=\Delta(ρ_{13}),1 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,"(10.22), \ H(ρ_{13})=4ν_{25}=η_{25}^3",4 0 0 0 0 0 0 0 0 0 0 0,30,1 0 0 0 0 0 0 0 0 0 0 0,ρ13,32
15,13,1,2,\bar{\varepsilon}13,"[MT] p47, \ \Delta(\bar{\varepsilon}_{13})=0",0 0 0 0 0 0 0 0 0 0 0 0,,0 1 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,25,0 1 0 0 0 0 0 0 0 0 0 0,\bar{\varepsilon}13,2
15,14,0,32,ρ14,,,,1 0 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,30,1 0 0 0 0 0 0 0 0 0 0 0,ρ14,32
